type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
personal,1.0,30,"[0.3485, 0.5386, 0.5932, 0.7481, 0.7593, 0.7727, 0.7725, 0.7791, 0.7771, 0.7756, 0.7742, 0.772, 0.7791, 0.7873, 0.7863]",0.7842,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
pooled,1.0,30,"[0.2051, 0.2896, 0.3174, 0.375, 0.3804, 0.3877, 0.3873, 0.3912, 0.3937, 0.4004, 0.4087, 0.4154, 0.4202, 0.4278, 0.4318]",0.4266,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
global,1.0,30,"[0.0982, 0.0982, 0.1811, 0.2644, 0.3743, 0.4296, 0.2329, 0.4236, 0.4292, 0.451, 0.45, 0.5041, 0.4752, 0.4646, 0.4613]",0.467,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
personal,1.0,30,"[0.3444, 0.5201, 0.5948, 0.7348, 0.7552, 0.7513, 0.755, 0.7642, 0.7633, 0.7756, 0.7824, 0.7826, 0.7875, 0.777, 0.7794]",0.7813,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
pooled,1.0,30,"[0.2035, 0.2804, 0.3176, 0.3688, 0.3784, 0.3765, 0.3791, 0.3821, 0.3824, 0.3913, 0.3988, 0.4025, 0.4071, 0.4042, 0.412]",0.4078,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
global,1.0,30,"[0.0982, 0.0982, 0.2078, 0.278, 0.3449, 0.4573, 0.3183, 0.4659, 0.4908, 0.5189, 0.462, 0.5119, 0.5108, 0.5047, 0.5134]",0.5096,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
personal,1.0,30,"[0.346, 0.533, 0.5942, 0.7383, 0.7604, 0.7494, 0.7598, 0.7767, 0.7745, 0.7809, 0.7748, 0.7833, 0.789, 0.7852, 0.7856]",0.7866,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
pooled,1.0,30,"[0.2044, 0.2869, 0.3181, 0.37, 0.3805, 0.3754, 0.3802, 0.3894, 0.3931, 0.409, 0.4128, 0.4231, 0.429, 0.4278, 0.4339]",0.4302,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
global,10.0,15,"[0.0982, 0.1051, 0.2043, 0.2777, 0.3375, 0.4589, 0.3381, 0.5016, 0.4771, 0.4856, 0.4679, 0.5282, 0.4968, 0.521, 0.5274]",0.5151,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
personal,10.0,15,"[0.1313, 0.1633, 0.2344, 0.4506, 0.5585, 0.6577, 0.6594, 0.6694, 0.6786, 0.6874, 0.6981, 0.728, 0.7441, 0.7519, 0.7434]",0.7465,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
