type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.1,30,"[0.0996, 0.12, 0.2428, 0.2978, 0.3843, 0.5036, 0.5541, 0.566, 0.5629, 0.5749, 0.5796, 0.6055, 0.6062, 0.6127, 0.6256]",0.6148,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
personal,0.1,30,"[0.3033, 0.4663, 0.5585, 0.6799, 0.7115, 0.7138, 0.7242, 0.7317, 0.7342, 0.7485, 0.7459, 0.7468, 0.7517, 0.7468, 0.7432]",0.7472,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
pooled,0.1,30,"[0.3048, 0.4665, 0.5593, 0.6802, 0.7147, 0.7153, 0.724, 0.7315, 0.735, 0.7471, 0.7452, 0.747, 0.7502, 0.7445, 0.7432]",0.746,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
global,0.1,30,"[0.1003, 0.2184, 0.3422, 0.5116, 0.513, 0.5592, 0.5419, 0.5891, 0.5916, 0.595, 0.6061, 0.6235, 0.6255, 0.6167, 0.6431]",0.6284,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
personal,0.1,30,"[0.3111, 0.4741, 0.5685, 0.6784, 0.7058, 0.7148, 0.7193, 0.7187, 0.721, 0.7417, 0.7456, 0.7447, 0.7447, 0.7524, 0.7525]",0.7499,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
pooled,0.1,30,"[0.3127, 0.4761, 0.5692, 0.6812, 0.707, 0.7169, 0.7209, 0.7221, 0.7244, 0.7406, 0.7438, 0.7434, 0.7467, 0.7506, 0.752]",0.7498,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
global,1.0,15,"[0.1193, 0.2097, 0.3186, 0.4815, 0.5684, 0.58, 0.5723, 0.6048, 0.6054, 0.6057, 0.6126, 0.6345, 0.6345, 0.6346, 0.6504]",0.6398,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
personal,1.0,15,"[0.1879, 0.2812, 0.3785, 0.471, 0.5263, 0.5698, 0.5889, 0.6357, 0.6339, 0.6478, 0.649, 0.6568, 0.665, 0.6736, 0.6769]",0.6718,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
pooled,1.0,15,"[0.1891, 0.2793, 0.3801, 0.4739, 0.5291, 0.5733, 0.5932, 0.6371, 0.6358, 0.6475, 0.6504, 0.6599, 0.6664, 0.6731, 0.6772]",0.6722,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
global,1.0,15,"[0.0996, 0.12, 0.2428, 0.2978, 0.3843, 0.5036, 0.5541, 0.566, 0.5629, 0.5749, 0.5796, 0.6055, 0.6062, 0.6127, 0.6256]",0.6148,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
