type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
pooled,0.1,30,"[0.1387, 0.1674, 0.1767, 0.1956, 0.1937, 0.1932, 0.1931, 0.198, 0.2079, 0.2044, 0.2022, 0.2135, 0.2272, 0.2162, 0.2116]",0.2183,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
global,0.1,30,"[0.1242, 0.1027, 0.2147, 0.2269, 0.1992, 0.3413, 0.3233, 0.2996, 0.3884, 0.325, 0.394, 0.4081, 0.3648, 0.4662, 0.5328]",0.4546,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
personal,0.1,30,"[0.3827, 0.6815, 0.7265, 0.9731, 0.978, 0.9713, 0.9728, 0.9741, 0.9762, 0.9754, 0.9716, 0.978, 0.9787, 0.9761, 0.974]",0.9763,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
pooled,0.1,30,"[0.1383, 0.1667, 0.1658, 0.1949, 0.1983, 0.1947, 0.1972, 0.2286, 0.2259, 0.2241, 0.216, 0.2349, 0.2525, 0.2512, 0.2313]",0.245,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
global,1.0,15,"[0.1016, 0.1027, 0.2004, 0.289, 0.207, 0.3981, 0.3525, 0.3347, 0.3883, 0.3791, 0.4685, 0.3791, 0.4058, 0.4303, 0.4689]",0.435,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
personal,1.0,15,"[0.2996, 0.5799, 0.7265, 0.862, 0.9172, 0.9222, 0.9191, 0.9358, 0.9235, 0.9495, 0.9422, 0.9358, 0.9401, 0.95, 0.9622]",0.9508,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
pooled,1.0,15,"[0.1215, 0.146, 0.1665, 0.173, 0.1979, 0.1938, 0.2077, 0.2638, 0.25, 0.2745, 0.2588, 0.3009, 0.2642, 0.2851, 0.3088]",0.286,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
global,1.0,15,"[0.124, 0.1032, 0.1544, 0.1929, 0.1808, 0.2391, 0.2903, 0.2624, 0.339, 0.2468, 0.3792, 0.4084, 0.4484, 0.3832, 0.4294]",0.4203,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
personal,1.0,15,"[0.2721, 0.518, 0.6874, 0.8297, 0.8692, 0.898, 0.9025, 0.8914, 0.9502, 0.9554, 0.9529, 0.9648, 0.924, 0.9202, 0.9506]",0.9316,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
pooled,1.0,15,"[0.116, 0.1338, 0.1581, 0.1661, 0.1746, 0.1805, 0.1838, 0.2033, 0.2229, 0.2347, 0.2311, 0.2521, 0.2407, 0.2408, 0.2565]",0.246,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
global,1.0,15,"[0.1264, 0.1027, 0.2129, 0.2526, 0.205, 0.3498, 0.3104, 0.277, 0.4007, 0.4025, 0.478, 0.451, 0.38, 0.4856, 0.5479]",0.4712,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
personal,1.0,15,"[0.3093, 0.5925, 0.6997, 0.9232, 0.9323, 0.9057, 0.9441, 0.9413, 0.9367, 0.9572, 0.9609, 0.9528, 0.9529, 0.9575, 0.9596]",0.9567,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
pooled,1.0,15,"[0.1237, 0.1486, 0.16, 0.1905, 0.2009, 0.1978, 0.2105, 0.2539, 0.2422, 0.2787, 0.2591, 0.3017, 0.2848, 0.3045, 0.306]",0.2984,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
global,1.0,30,"[0.1016, 0.1027, 0.2017, 0.2871, 0.2088, 0.3944, 0.3553, 0.3341, 0.4, 0.3682, 0.4545, 0.3908, 0.3994, 0.4177, 0.4671]",0.4281,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
personal,1.0,30,"[0.3064, 0.607, 0.7651, 0.9561, 0.9403, 0.9585, 0.96, 0.9531, 0.9637, 0.9639, 0.961, 0.9597, 0.9557, 0.9562, 0.9588]",0.9569,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
pooled,1.0,30,"[0.122, 0.1507, 0.1737, 0.1951, 0.2042, 0.1992, 0.2271, 0.2652, 0.2749, 0.2704, 0.2671, 0.2827, 0.2822, 0.2972, 0.3109]",0.2968,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
global,1.0,30,"[0.1254, 0.1035, 0.1593, 0.1903, 0.1777, 0.2752, 0.2921, 0.2663, 0.3397, 0.2508, 0.3996, 0.4061, 0.4406, 0.3811, 0.4271]",0.4163,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
personal,1.0,30,"[0.3666, 0.6272, 0.6862, 0.8602, 0.89, 0.9134, 0.9127, 0.939, 0.934, 0.948, 0.9495, 0.954, 0.9521, 0.9405, 0.9495]",0.9474,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
pooled,1.0,30,"[0.1349, 0.156, 0.1581, 0.1732, 0.1783, 0.1828, 0.1839, 0.2109, 0.2225, 0.2314, 0.2255, 0.2307, 0.257, 0.2582, 0.3055]",0.2736,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
global,1.0,30,"[0.1242, 0.1027, 0.2147, 0.2269, 0.1992, 0.3413, 0.3233, 0.2996, 0.3884, 0.325, 0.394, 0.4081, 0.3648, 0.4662, 0.5328]",0.4546,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
personal,1.0,30,"[0.3562, 0.6495, 0.729, 0.9458, 0.9486, 0.9381, 0.9411, 0.9407, 0.9549, 0.9519, 0.9485, 0.9454, 0.9552, 0.9577, 0.9587]",0.9572,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
pooled,1.0,30,"[0.1331, 0.1602, 0.1666, 0.1907, 0.2017, 0.1937, 0.2117, 0.2697, 0.2542, 0.2849, 0.2566, 0.2786, 0.2818, 0.317, 0.338]",0.3123,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
global,10.0,15,"[0.1016, 0.1027, 0.2004, 0.289, 0.207, 0.3981, 0.3525, 0.3347, 0.3883, 0.3791, 0.4685, 0.3791, 0.4058, 0.4303, 0.4689]",0.435,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
personal,10.0,15,"[0.2018, 0.4248, 0.6092, 0.8433, 0.912, 0.9326, 0.9417, 0.9048, 0.9313, 0.9448, 0.9437, 0.9445, 0.9455, 0.941, 0.9446]",0.9437,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
pooled,10.0,15,"[0.1015, 0.1143, 0.1457, 0.1968, 0.2404, 0.2415, 0.2909, 0.3444, 0.349, 0.3741, 0.3486, 0.3704, 0.3891, 0.3933, 0.4374]",0.4066,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
global,10.0,15,"[0.124, 0.1032, 0.1544, 0.1929, 0.1808, 0.2391, 0.2903, 0.2624, 0.339, 0.2468, 0.3792, 0.4084, 0.4484, 0.3832, 0.4294]",0.4203,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
personal,10.0,15,"[0.195, 0.3751, 0.5474, 0.769, 0.8491, 0.9003, 0.8845, 0.8652, 0.8981, 0.925, 0.9276, 0.934, 0.937, 0.9423, 0.9422]",0.9405,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
pooled,10.0,15,"[0.1009, 0.1057, 0.1304, 0.1559, 0.203, 0.1948, 0.2285, 0.2868, 0.2937, 0.3086, 0.2906, 0.2893, 0.3223, 0.3433, 0.3677]",0.3444,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
global,10.0,15,"[0.1264, 0.1027, 0.2129, 0.2526, 0.205, 0.3498, 0.3104, 0.277, 0.4007, 0.4025, 0.478, 0.451, 0.38, 0.4856, 0.5479]",0.4712,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
personal,10.0,15,"[0.199, 0.4101, 0.5877, 0.8116, 0.8996, 0.91, 0.9169, 0.9069, 0.9141, 0.9418, 0.945, 0.9415, 0.9451, 0.9423, 0.9498]",0.9457,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
pooled,10.0,15,"[0.1017, 0.1124, 0.1409, 0.1817, 0.2393, 0.228, 0.2809, 0.3463, 0.3346, 0.3559, 0.3401, 0.3765, 0.3922, 0.4105, 0.4209]",0.4079,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
global,10.0,30,"[0.1016, 0.1027, 0.2017, 0.2871, 0.2088, 0.3944, 0.3553, 0.3341, 0.4, 0.3682, 0.4545, 0.3908, 0.3994, 0.4177, 0.4671]",0.4281,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
personal,10.0,30,"[0.2371, 0.4678, 0.6406, 0.8644, 0.8898, 0.9371, 0.9312, 0.9287, 0.9295, 0.9297, 0.944, 0.9393, 0.9359, 0.9442, 0.9396]",0.9399,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
pooled,10.0,30,"[0.1086, 0.1234, 0.153, 0.1893, 0.2269, 0.2134, 0.2782, 0.3662, 0.3506, 0.3516, 0.3422, 0.3755, 0.4198, 0.445, 0.4861]",0.4503,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
