type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
personal,0.0,15,"[0.3032, 0.6518, 0.7915, 0.8862, 0.9717, 0.9791, 0.9804, 0.9844, 0.9857, 0.9859, 0.9859, 0.9857, 0.9867, 0.9883, 0.9881]",0.9877,BoundedMixGauss-0-SCF,0.001,9.74,1.0,128,46
pooled,0.0,15,"[0.1241, 0.1523, 0.1685, 0.1771, 0.1946, 0.1961, 0.1964, 0.1971, 0.1973, 0.1974, 0.1975, 0.1975, 0.1976, 0.1979, 0.1979]",0.1978,BoundedMixGauss-0-SCF,0.001,9.74,1.0,128,46
global,0.001,15,"[0.1016, 0.1188, 0.1077, 0.165, 0.1287, 0.1209, 0.1931, 0.1787, 0.1522, 0.176, 0.3064, 0.2145, 0.3191, 0.339, 0.3753]",0.3445,ThreeLevels-0-SCF,0.001,9.74,1.0,99,42
personal,0.001,15,"[0.3254, 0.6149, 0.707, 0.8833, 0.9721, 0.975, 0.9792, 0.9821, 0.9835, 0.9873, 0.9876, 0.9873, 0.9888, 0.9886, 0.9891]",0.9888,ThreeLevels-0-SCF,0.001,9.74,1.0,99,42
pooled,0.001,15,"[0.1268, 0.1533, 0.1618, 0.1769, 0.1946, 0.1952, 0.196, 0.1968, 0.1971, 0.1978, 0.1978, 0.1977, 0.198, 0.1979, 0.198]",0.198,ThreeLevels-0-SCF,0.001,9.74,1.0,99,42
global,0.001,15,"[0.1016, 0.1027, 0.1055, 0.1844, 0.1774, 0.1099, 0.2359, 0.2633, 0.36, 0.2599, 0.3661, 0.3202, 0.3871, 0.3307, 0.4334]",0.3837,BoundedPareto-0-SCF,0.001,9.74,1.0,246,42
personal,0.001,15,"[0.3492, 0.6475, 0.7538, 0.9534, 0.9758, 0.9782, 0.9796, 0.982, 0.9827, 0.9875, 0.9875, 0.9864, 0.9874, 0.9871, 0.987]",0.9872,BoundedPareto-0-SCF,0.001,9.74,1.0,246,42
pooled,0.001,15,"[0.1311, 0.1595, 0.1713, 0.1909, 0.1955, 0.1959, 0.1963, 0.1968, 0.1969, 0.1977, 0.1978, 0.1976, 0.1976, 0.1976, 0.1976]",0.1976,BoundedPareto-0-SCF,0.001,9.74,1.0,246,42
global,0.001,15,"[0.1016, 0.1511, 0.1028, 0.1013, 0.1039, 0.108, 0.1981, 0.1316, 0.1534, 0.2585, 0.3023, 0.1913, 0.3311, 0.2798, 0.2733]",0.2947,BoundedMixGauss-0-SCF,0.001,9.74,1.0,129,42
personal,0.001,15,"[0.3316, 0.6268, 0.7276, 0.9223, 0.9723, 0.9763, 0.9782, 0.9833, 0.9855, 0.9886, 0.9885, 0.9891, 0.9876, 0.9889, 0.9896]",0.9887,BoundedMixGauss-0-SCF,0.001,9.74,1.0,129,42
pooled,0.001,15,"[0.1281, 0.156, 0.166, 0.185, 0.1948, 0.1957, 0.1961, 0.1969, 0.1974, 0.1979, 0.198, 0.198, 0.1978, 0.198, 0.1981]",0.198,BoundedMixGauss-0-SCF,0.001,9.74,1.0,129,42
global,0.001,15,"[0.1016, 0.1013, 0.1255, 0.1013, 0.1031, 0.1064, 0.1164, 0.186, 0.1661, 0.1419, 0.2752, 0.2348, 0.279, 0.2314, 0.3665]",0.2923,ThreeLevels-0-SCF,0.001,9.74,1.0,99,43
personal,0.001,15,"[0.5894, 0.8911, 0.9521, 0.959, 0.974, 0.984, 0.9793, 0.9796, 0.985, 0.9868, 0.9868, 0.9861, 0.9862, 0.9898, 0.9899]",0.9886,ThreeLevels-0-SCF,0.001,9.74,1.0,99,43
pooled,0.001,15,"[0.1451, 0.1784, 0.1904, 0.1918, 0.1948, 0.197, 0.1961, 0.1961, 0.1972, 0.1975, 0.1976, 0.1974, 0.1973, 0.1981, 0.1981]",0.1978,ThreeLevels-0-SCF,0.001,9.74,1.0,99,43
global,0.001,15,"[0.1016, 0.1016, 0.0924, 0.1067, 0.208, 0.1053, 0.3104, 0.2278, 0.1397, 0.2549, 0.3388, 0.3784, 0.3221, 0.2955, 0.3626]",0.3267,BoundedPareto-0-SCF,0.001,9.74,1.0,247,43
personal,0.001,15,"[0.53, 0.8568, 0.9598, 0.9703, 0.9788, 0.9852, 0.986, 0.9862, 0.9864, 0.9871, 0.9849, 0.9847, 0.9885, 0.9891, 0.9879]",0.9885,BoundedPareto-0-SCF,0.001,9.74,1.0,247,43
pooled,0.001,15,"[0.1331, 0.1718, 0.1923, 0.1943, 0.1961, 0.1972, 0.1972, 0.1973, 0.1973, 0.1976, 0.1971, 0.1971, 0.1979, 0.198, 0.1978]",0.1979,BoundedPareto-0-SCF,0.001,9.74,1.0,247,43
global,0.001,15,"[0.1016, 0.1013, 0.126, 0.1013, 0.1143, 0.114, 0.2407, 0.1685, 0.1841, 0.1806, 0.3196, 0.2733, 0.2832, 0.2821, 0.3866]",0.3173,BoundedMixGauss-0-SCF,0.001,9.74,1.0,130,43
personal,0.001,15,"[0.6044, 0.8875, 0.9305, 0.9591, 0.9716, 0.9788, 0.9837, 0.986, 0.9864, 0.9869, 0.9872, 0.987, 0.9867, 0.9882, 0.9882]",0.9877,BoundedMixGauss-0-SCF,0.001,9.74,1.0,130,43
pooled,0.001,15,"[0.1481, 0.1779, 0.1863, 0.1919, 0.1943, 0.196, 0.197, 0.1974, 0.1975, 0.1976, 0.1976, 0.1976, 0.1975, 0.1979, 0.1979]",0.1978,BoundedMixGauss-0-SCF,0.001,9.74,1.0,130,43
global,0.001,15,"[0.1013, 0.1016, 0.1014, 0.1031, 0.1016, 0.1129, 0.1612, 0.1886, 0.1658, 0.1944, 0.3604, 0.2887, 0.3645, 0.3851, 0.2834]",0.3443,ThreeLevels-0-SCF,0.001,9.74,1.0,99,44
personal,0.001,15,"[0.5869, 0.7911, 0.8202, 0.8793, 0.8775, 0.97, 0.9796, 0.9827, 0.9824, 0.9837, 0.9857, 0.9858, 0.9873, 0.9879, 0.9873]",0.9875,ThreeLevels-0-SCF,0.001,9.74,1.0,99,44
pooled,0.001,15,"[0.1474, 0.1678, 0.1737, 0.1853, 0.185, 0.1941, 0.196, 0.1966, 0.1967, 0.197, 0.1973, 0.1973, 0.1977, 0.1977, 0.1976]",0.1977,ThreeLevels-0-SCF,0.001,9.74,1.0,99,44
global,0.001,15,"[0.111, 0.1016, 0.1034, 0.1031, 0.1787, 0.2413, 0.2352, 0.2263, 0.3549, 0.3032, 0.3717, 0.3299, 0.4256, 0.409, 0.2528]",0.3625,BoundedPareto-0-SCF,0.001,9.74,1.0,246,44
personal,0.001,15,"[0.5916, 0.7434, 0.8164, 0.868, 0.8705, 0.9616, 0.9647, 0.9842, 0.9843, 0.984, 0.9846, 0.9836, 0.9875, 0.9861, 0.9856]",0.9864,BoundedPareto-0-SCF,0.001,9.74,1.0,246,44
pooled,0.001,15,"[0.1486, 0.1583, 0.1729, 0.183, 0.1835, 0.1922, 0.1929, 0.1969, 0.1969, 0.1969, 0.197, 0.1968, 0.1977, 0.1974, 0.1974]",0.1975,BoundedPareto-0-SCF,0.001,9.74,1.0,246,44
global,0.001,15,"[0.1013, 0.1016, 0.1169, 0.1031, 0.1016, 0.1128, 0.1291, 0.1982, 0.1817, 0.3124, 0.3219, 0.3169, 0.3226, 0.421, 0.3102]",0.3513,BoundedMixGauss-0-SCF,0.001,9.74,1.0,129,44
personal,0.001,15,"[0.6082, 0.7986, 0.8097, 0.8716, 0.8715, 0.9678, 0.9703, 0.9819, 0.9851, 0.9862, 0.9871, 0.9864, 0.9839, 0.9858, 0.9885]",0.9861,BoundedMixGauss-0-SCF,0.001,9.74,1.0,129,44
pooled,0.001,15,"[0.1515, 0.169, 0.1709, 0.1834, 0.1833, 0.1933, 0.1939, 0.1964, 0.197, 0.1971, 0.1974, 0.1973, 0.1968, 0.1973, 0.1978]",0.1973,BoundedMixGauss-0-SCF,0.001,9.74,1.0,129,44
global,0.001,15,"[0.1041, 0.1016, 0.1031, 0.1155, 0.1522, 0.1872, 0.2637, 0.1044, 0.3009, 0.3081, 0.3769, 0.3534, 0.3561, 0.2985, 0.2542]",0.3029,ThreeLevels-0-SCF,0.001,9.74,1.0,99,45
personal,0.001,15,"[0.2166, 0.3295, 0.7571, 0.7757, 0.9693, 0.9832, 0.9838, 0.9794, 0.9814, 0.9871, 0.9883, 0.9886, 0.9892, 0.9873, 0.9884]",0.9883,ThreeLevels-0-SCF,0.001,9.74,1.0,99,45
pooled,0.001,15,"[0.1387, 0.1461, 0.1784, 0.1824, 0.194, 0.1968, 0.197, 0.1962, 0.1966, 0.1977, 0.1978, 0.1979, 0.1981, 0.1977, 0.1978]",0.1979,ThreeLevels-0-SCF,0.001,9.74,1.0,99,45
global,0.001,15,"[0.0915, 0.1016, 0.1031, 0.1237, 0.1712, 0.1334, 0.226, 0.2039, 0.3658, 0.4308, 0.5076, 0.4332, 0.525, 0.4487, 0.4912]",0.4883,BoundedPareto-0-SCF,0.001,9.74,1.0,247,45
personal,0.001,15,"[0.2146, 0.3428, 0.7624, 0.7724, 0.9658, 0.9779, 0.9799, 0.9687, 0.9824, 0.9863, 0.9869, 0.9871, 0.9865, 0.9884, 0.9888]",0.9879,BoundedPareto-0-SCF,0.001,9.74,1.0,247,45
pooled,0.001,15,"[0.1383, 0.1489, 0.1798, 0.1818, 0.1935, 0.1957, 0.196, 0.1942, 0.1967, 0.1975, 0.1975, 0.1977, 0.1976, 0.1979, 0.1979]",0.1978,BoundedPareto-0-SCF,0.001,9.74,1.0,247,45
global,0.001,15,"[0.0915, 0.1016, 0.1031, 0.1869, 0.1231, 0.1958, 0.2607, 0.1055, 0.3411, 0.1949, 0.3753, 0.4038, 0.4144, 0.3166, 0.2864]",0.3391,BoundedMixGauss-0-SCF,0.001,9.74,1.0,129,45
personal,0.001,15,"[0.2147, 0.3341, 0.7504, 0.7704, 0.9699, 0.9791, 0.9815, 0.985, 0.9865, 0.9866, 0.9868, 0.9863, 0.9886, 0.9886, 0.9881]",0.9884,BoundedMixGauss-0-SCF,0.001,9.74,1.0,129,45
pooled,0.001,15,"[0.1382, 0.1472, 0.1772, 0.1813, 0.194, 0.196, 0.1965, 0.1971, 0.1975, 0.1976, 0.1976, 0.1975, 0.1979, 0.1979, 0.1978]",0.1979,BoundedMixGauss-0-SCF,0.001,9.74,1.0,129,45
global,0.001,15,"[0.1031, 0.1016, 0.1031, 0.1183, 0.1031, 0.2834, 0.1057, 0.3029, 0.2729, 0.1635, 0.3188, 0.3038, 0.2866, 0.3816, 0.2912]",0.3198,ThreeLevels-0-SCF,0.001,9.74,1.0,99,46
personal,0.001,15,"[0.2953, 0.7384, 0.8538, 0.9399, 0.9785, 0.9817, 0.9827, 0.9836, 0.9846, 0.9849, 0.9886, 0.9887, 0.9888, 0.9894, 0.9903]",0.9895,ThreeLevels-0-SCF,0.001,9.74,1.0,99,46
pooled,0.001,15,"[0.1224, 0.1699, 0.1815, 0.1883, 0.1961, 0.1965, 0.1968, 0.197, 0.1972, 0.1972, 0.198, 0.1979, 0.198, 0.198, 0.1982]",0.1981,ThreeLevels-0-SCF,0.001,9.74,1.0,99,46
global,0.001,15,"[0.1031, 0.1016, 0.1031, 0.1694, 0.1032, 0.268, 0.1669, 0.2597, 0.1511, 0.25, 0.3284, 0.3696, 0.2924, 0.3747, 0.3834]",0.3502,BoundedPareto-0-SCF,0.001,9.74,1.0,245,46
personal,0.001,15,"[0.3052, 0.656, 0.8269, 0.922, 0.9747, 0.9813, 0.983, 0.9813, 0.9865, 0.9868, 0.9856, 0.9893, 0.9887, 0.9894, 0.9895]",0.9892,BoundedPareto-0-SCF,0.001,9.74,1.0,245,46
pooled,0.001,15,"[0.1242, 0.1533, 0.1759, 0.1845, 0.1951, 0.1964, 0.1968, 0.1965, 0.1974, 0.1975, 0.1973, 0.1981, 0.1979, 0.198, 0.1981]",0.198,BoundedPareto-0-SCF,0.001,9.74,1.0,245,46
global,0.001,15,"[0.1031, 0.1016, 0.1031, 0.1149, 0.1031, 0.2711, 0.112, 0.2779, 0.231, 0.1803, 0.3169, 0.2726, 0.2805, 0.4067, 0.3312]",0.3395,BoundedMixGauss-0-SCF,0.001,9.74,1.0,128,46
personal,0.001,15,"[0.296, 0.7134, 0.8394, 0.8996, 0.9769, 0.9811, 0.9823, 0.9847, 0.9856, 0.9877, 0.9863, 0.987, 0.9862, 0.9885, 0.9891]",0.9879,BoundedMixGauss-0-SCF,0.001,9.74,1.0,128,46
pooled,0.001,15,"[0.1228, 0.1652, 0.1788, 0.1803, 0.1957, 0.1965, 0.1967, 0.1971, 0.1973, 0.1977, 0.1976, 0.1977, 0.1976, 0.198, 0.1981]",0.1979,BoundedMixGauss-0-SCF,0.001,9.74,1.0,128,46
global,0.01,15,"[0.1016, 0.1188, 0.1077, 0.165, 0.1287, 0.1209, 0.1931, 0.1787, 0.1522, 0.176, 0.3064, 0.2145, 0.3191, 0.339, 0.3753]",0.3445,ThreeLevels-0-SCF,0.001,9.74,1.0,99,42
personal,0.01,15,"[0.3118, 0.5836, 0.7108, 0.9016, 0.9594, 0.969, 0.9748, 0.9801, 0.9794, 0.9866, 0.9832, 0.9829, 0.9844, 0.9838, 0.9877]",0.9853,ThreeLevels-0-SCF,0.001,9.74,1.0,99,42
pooled,0.01,15,"[0.1241, 0.1473, 0.1631, 0.1809, 0.1923, 0.1941, 0.1952, 0.1964, 0.1963, 0.1976, 0.1968, 0.1968, 0.1972, 0.1971, 0.1976]",0.1973,ThreeLevels-0-SCF,0.001,9.74,1.0,99,42
